File,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_fun_evals,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_fun_evals,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.mmce_mda_10,ela_level.lda_qda_10,ela_level.lda_mda_10,ela_level.qda_mda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.mmce_mda_25,ela_level.lda_qda_25,ela_level.lda_mda_25,ela_level.qda_mda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.mmce_mda_50,ela_level.lda_qda_50,ela_level.lda_mda_50,ela_level.qda_mda_50,ela_level.costs_fun_evals,ela_level.costs_runtime,Class
1491_one-hundred-plants-margin,0.705608016656186,0.352231246535236,0.0065277932431061,0.0271670014539882,4.16174355440541,0.751860192533748,0.7209211932111,5.29869954122102,0.8142776820585,0,0.0300000000006548,0.247690257857749,-1.20599291738055,14.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0437333333333333,0.0115,0.0192666666666667,3.80289855072464,2.26989619377163,0.596885813148789,0.1608,0.162833333333333,0.160466666666667,0.987512794268168,1.0020772746157,1.0147486497715,0,329.779999999999,Tuning
1492_one-hundred-plants-shape,0.575900358747547,0.318188182544985,0.0078787829182052,0.0158571658267883,2.01264154519952,0.667071274414157,0.700491934001337,4.68492606447381,0.835063502236656,0,0.0300000000006548,0.419960510262877,-0.63267342316849,16.0,0.0,0.0,0.0656666666666667,0.0059,0.0356,11.1299435028249,1.84456928838951,0.165730337078652,0.164133333333333,0.1771,0.150133333333333,0.92678336156597,1.09325044404973,1.17961811722913,0.118,0.114966666666667,0.118133333333333,1.02638445926355,0.998871331828442,0.973194130925508,0,480.080000000002,Tuning
1494_qsar-biodeg,0.514291283553624,0.589395332308378,0.0079849100606121,0.0082459885820843,1.03269648868808,0.701196314880122,0.521286337622069,1.63160205061433,0.828929845624326,0,0.0300000000006548,1.07055893027606,-0.726089649520473,30.0,0.0,0.0,0.0408,0.0409,0.0408,0.997555012224939,1.0,1.00245098039216,0.0408,0.0409,0.0408,0.997555012224939,1.0,1.00245098039216,0.0408,0.0409,0.0408,0.997555012224939,1.0,1.00245098039216,0,497.25,Defaults
1495_qualitative-bankruptcy,0.419181689701673,0.592027983991675,0.0094353993964303,0.0098991595485746,1.04915108864599,0.616809121552828,0.420056875184575,2.6146479985681,0.726282072902769,0,0.0299999999988358,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.66999999999825,Tuning
1496_ringnorm,0.477111721280628,0.645567295007613,0.009719981773065,0.0133504388988889,1.37350451992453,0.609498277045201,0.508047125358606,1.20684177645933,0.794163154993635,0,0.0299999999988358,0.779187866365635,-1.28824741820498,5.0,0.0,0.0,0.0001666666666666,0.0001666666666666,0.0001666666666666,1.0,1.0,1.0,0.0001666666666666,0.0001666666666666,0.0001666666666666,1.0,1.0,1.0,0.0001666666666666,0.0001666666666666,0.0001666666666666,1.0,1.0,1.0,0,499.189999999995,Tuning
1497_wall-robot-navigation,0.565994696415467,0.443522858126055,0.0118761337835227,0.0170262664573559,1.43365397929237,0.700451199406958,0.641677624235678,7.407603025517,0.905501242593508,0,0.0500000000010914,0.867273540795669,-0.86634317293889,17.0,0.0,0.0200000000040745,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.1599,0.109166666666667,0.0463333333333333,1.46473282442748,3.45107913669065,2.35611510791367,0,169.75,Tuning
1498_sa-heart,0.417925655618057,0.530107505313361,0.0029807497262605,0.0031160693102137,1.04539783490074,0.616026534998733,0.418099047883537,1.45788269501047,0.735813798082243,0,0.0300000000006548,1.63382156579842,1.02679115506309,138.0,0.0,0.0,0.0279,0.0279333333333333,0.0279,0.998806682577566,1.0,1.00119474313023,0.0279,0.0279333333333333,0.0279,0.998806682577566,1.0,1.00119474313023,0.0279,0.0279333333333333,0.0279,0.998806682577566,1.0,1.00119474313023,0,486.449999999997,Tuning
15_breast-w,0.519943708198244,0.667557106670374,0.0117099050660959,0.0123559939682278,1.05517456362669,0.642617116685112,0.608755313967169,1.64582944660565,0.8177114197678,0,0.0299999999988358,0.451992747727068,-1.72939992396901,21.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.63999999999942,Defaults
1504_steel-plates-fault,0.489204076471836,0.630932947970613,0.0116684207248894,0.0124541938721619,1.06734185934831,0.671722253948958,0.496090046444518,1.28751238754194,0.79577011477794,0,0.0299999999988358,1.07389677112005,-0.781234684511816,6.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.52000000000407,Tuning
1506_thoracic-surgery,0.0868516006714924,0.502553034613639,0.0002491678028432,0.0002966606787994,1.19060599087965,0.133499937249401,0.0904107507251507,170.796378273027,0.173577969309964,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0986333333333333,0.0986333333333333,0.0909666666666667,1.0,1.08427995602785,1.08427995602785,0.170833333333333,0.167766666666667,0.165133333333333,1.01827935624876,1.03451756156641,1.01594670972951,0.170833333333333,0.167766666666667,0.165933333333333,1.01827935624876,1.02952993169948,1.01104861390117,0,403.419999999998,Tuning
1507_twonorm,0.535999855288526,0.664936495744994,0.0090759885387136,0.0166231665154949,1.83155437499604,0.637156947517467,0.565823356042411,7.21259918034017,0.798475413471974,0,0.0500000000010914,0.638324258235256,-1.57485917540703,4.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.80000000000291,Tuning
1508_user-knowledge,0.491406200622626,0.344952420195486,0.0108964812757094,0.0149226935446764,1.36949655279474,0.663091610324766,0.54063086915692,3.53713787902184,0.842363202178282,0,0.0399999999990541,1.13794151811018,-0.461419639639212,34.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.720000000001164,Tuning
1510_wdbc,0.504752451998478,0.624274887111331,0.0100893850545981,0.0127201511929954,1.26074593487722,0.67751542051547,0.514010676736213,6.93818634750259,0.797521258385437,0,0.0300000000006548,1.00753839123806,-0.931477796702424,11.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.69999999999709,Defaults
1511_wholesale-customers,0.508214457520679,0.605647750003501,0.0081171503193874,0.0099034031706389,1.22005910707174,0.681718065579757,0.549101007716262,11.4803835880421,0.844457478662263,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0179666666666667,0.0179666666666667,0.0179666666666667,1.0,1.0,1.0,0.0179666666666667,0.0179666666666667,0.0179666666666667,1.0,1.0,1.0,0.0179666666666667,0.0179666666666667,0.0179666666666667,1.0,1.0,1.0,0,211.949999999997,Tuning
1512_heart-long-beach,0.365975134472845,0.217420270157608,0.0014247016775948,0.0018584477783644,1.30444696429487,0.506510638384411,0.388843064637783,1.89517257489893,0.637023412342098,0,0.0400000000008731,1.8434844950839,2.29961176900324,95.0,0.0,0.0199999999967986,0.0146,0.0146,0.0146,1.0,1.0,1.0,0.0146,0.0146,0.0146,1.0,1.0,1.0,0.0146,0.0146,0.0146,1.0,1.0,1.0,0,276.37000000001,Defaults
1519_robot-failures-lp4,0.482465017666587,0.448613026937502,0.0075943813108045,0.0115533204478282,1.52129844091332,0.622918637322305,0.554271329832317,5.87983215623129,0.818941256672861,0,0.0100000000002183,1.15077668507311,-0.0764228609193465,19.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.80000000000291,Tuning
1520_robot-failures-lp5,0.497456061672789,0.290401134378835,0.0068150240686141,0.0086407191768621,1.26789268678537,0.675507713688988,0.542554570513104,3.7743636203245,0.852255990238352,0,0.0600000000013097,1.39777784289508,0.659667615164177,60.0,0.0,0.0,0.0696,0.0769333333333333,0.0720666666666667,0.904679376083189,0.96577243293247,1.06753006475486,0.0696,0.0769333333333333,0.0720333333333333,0.904679376083189,0.966219342896807,1.06802406293383,0.255733333333333,0.164866666666667,0.152766666666667,1.55115244642135,1.67401265546585,1.07920576041894,0,205.110000000001,Tuning
1523_vertebra-column,0.500513619538648,0.461528931644587,0.00936338126219,0.0121020344520506,1.29248549355983,0.667738240672158,0.546185362630178,55.0554196436925,0.840014502969657,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0009666666666666,0.0009666666666666,0.0009666666666666,1.0,1.0,1.0,0.0009666666666666,0.0009666666666666,0.0009666666666666,1.0,1.0,1.0,0.0009666666666666,0.0009666666666666,0.0009666666666666,1.0,1.0,1.0,0,203.550000000003,Tuning
1527_volcanoes-a1,0.287211902285127,0.219269909968642,0.0008493948274646,0.0021361640930549,2.51492477230081,0.340180960591464,0.429908358126373,3.39498121108015,0.631162239012142,0,0.0300000000006548,1.89210453115337,2.4029814911596,91.0,0.0,0.0,0.0365666666666667,0.0365666666666667,0.0365666666666667,1.0,1.0,1.0,0.0365666666666667,0.0365666666666667,0.0365666666666667,1.0,1.0,1.0,0.0365666666666667,0.0365666666666667,0.0365666666666667,1.0,1.0,1.0,0,204.139999999999,Tuning
1528_volcanoes-a2,0.277653181661511,0.219273220518106,0.0008466132492274,0.0021307527073851,2.5167958443001,0.329521340495676,0.418763498390042,3.62560665723224,0.61996430694269,0,0.0299999999988358,1.87242289374311,2.24826814904674,117.0,0.0,0.0,0.0451,0.0451,0.0451,1.0,1.0,1.0,0.0451,0.0451,0.0451,1.0,1.0,1.0,0.0451,0.0451,0.0451,1.0,1.0,1.0,0,201.639999999999,Tuning
1529_volcanoes-a3,0.268952746268358,0.217285139939563,0.0005982543567159,0.0019252969464059,3.21819126729735,0.304085596861242,0.435409729961978,3.79285536185743,0.633870896729167,0,0.0499999999992724,1.94571720709986,2.71703325172561,104.0,0.0,0.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0.0154666666666667,0.0154666666666667,0.0154666666666667,1.0,1.0,1.0,0,249.410000000003,Defaults
1530_volcanoes-a4,0.204097612807349,0.214371098264819,0.0004358534111168,0.0016002954121794,3.67163677365474,0.224597872407467,0.370648480610879,4.53529267820512,0.555889801268684,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0321333333333333,0.0321333333333333,0.0321333333333333,1.0,1.0,1.0,0.0321333333333333,0.0321333333333333,0.0321333333333333,1.0,1.0,1.0,0.0321333333333333,0.0321333333333333,0.0321333333333333,1.0,1.0,1.0,0,210.069999999992,Tuning
1531_volcanoes-b1,0.283049243142292,0.21134702838758,0.0005147270152814,0.0011034228898163,2.14370502627088,0.335432779137707,0.445378822688564,25.5243270435318,0.678339085059727,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0539,0.0376,0.0539,1.43351063829787,1.0,0.697588126159555,0.0539,0.0376,0.0539,1.43351063829787,1.0,0.697588126159555,0.0539,0.0376,0.0539,1.43351063829787,1.0,0.697588126159555,0,422.740000000005,Defaults
1533_volcanoes-b3,0.245172349443713,0.210439063473663,0.0003719483845149,0.001033478031328,2.77855227863336,0.275791500465644,0.432035858549483,33.4481531670089,0.647857895001617,0,0.0400000000008731,1.66797295584891,1.47916875843436,82.0,0.0,0.0,0.0567333333333333,0.0403666666666667,0.0561,1.40545004128819,1.01128936423054,0.719548425430778,0.0567333333333333,0.0403666666666667,0.0567666666666667,1.40545004128819,0.999412800939519,0.7110980622431,0.0567333333333333,0.0403666666666667,0.0567333333333333,1.40545004128819,1.0,0.711515863689777,0,540.360000000001,Defaults
1535_volcanoes-b5,0.25310482508919,0.210317396470244,0.0003692544468765,0.0010218166842833,2.76724273174377,0.286312055716422,0.439063603451578,16.4704300982694,0.660056292548051,0,0.0599999999994907,1.6671598146732,1.53253118982629,70.0,0.0,0.0100000000020373,0.0972666666666667,0.0455666666666667,0.0658666666666667,2.13460131675201,1.47672064777328,0.691801619433198,0.108466666666667,0.0522,0.0745666666666667,2.0779054916986,1.45462673223067,0.700044702726866,0.108466666666667,0.0522,0.079,2.0779054916986,1.37299578059072,0.660759493670886,0,584.880000000005,Defaults
1536_volcanoes-b6,0.274817919641697,0.211280940410518,0.0004706098331979,0.0010970268213438,2.33107500939631,0.319156586543408,0.453184925915263,54.5233006705884,0.680892518552517,0,0.0400000000008731,1.53604598513267,0.921354692456585,68.0,0.0,0.0,0.0489333333333333,0.0323,0.0489333333333333,1.51496388028896,1.0,0.66008174386921,0.0489333333333333,0.0323,0.0489333333333333,1.51496388028896,1.0,0.66008174386921,0.0489333333333333,0.0323,0.0489333333333333,1.51496388028896,1.0,0.66008174386921,0,561.720000000001,Defaults
1539_volcanoes-d2,0.120086949069391,0.203345582290872,4.10589223956346e-05,0.0003780640507543,9.20784152860542,0.120876300595514,0.255318000432272,4.84927099351931,0.406335741740753,0,0.0200000000004366,nan,nan,nan,nan,nan,0.104233333333333,0.0702333333333333,0.0862666666666667,1.48410061699098,1.20826893353941,0.814142194744977,0.104233333333333,0.0702333333333333,0.099,1.48410061699098,1.05286195286195,0.709427609427609,0.104233333333333,0.0702333333333333,0.0927,1.48410061699098,1.12441567781374,0.757641136281913,0,623.23000000001,Tuning
1540_volcanoes-d3,0.106051050910123,0.202938038654277,2.31051428251022e-05,0.0003235290971594,14.0024712077495,0.106088558154894,0.236031628574967,7.40746107405367,0.370023907479683,0,0.0400000000008731,nan,nan,nan,nan,nan,0.1116,0.0736333333333333,0.0744666666666667,1.51561792666365,1.49865711727842,0.988809310653536,0.1116,0.0736333333333333,0.0796666666666667,1.51561792666365,1.40083682008368,0.924267782426778,0.1116,0.0736333333333333,0.0904666666666667,1.51561792666365,1.23360353721444,0.813927781871776,0,605.190000000002,Tuning
1547_autoUniv-au1-1000,0.204375896378309,0.510833414299589,0.0009061253125494,0.0012713010957497,1.40300803668405,0.290438852812504,0.237513777191403,1.46855078862484,0.465626343670525,0,0.0399999999990541,nan,nan,nan,nan,nan,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0.0004333333333333,0.0004333333333333,0.0004333333333333,1.0,1.0,1.0,0,499.949999999997,Tuning
1549_autoUniv-au6-750,0.115391758711284,0.126498975708484,0.0001405043941665,0.0001643328789661,1.16959245254154,0.162303076053604,0.116206846354446,2.60890381782715,0.197074004605557,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0388666666666667,0.0483666666666667,0.0393333333333333,0.803583735354928,0.988135593220339,1.22966101694915,0.0388666666666667,0.0483666666666667,0.0397333333333333,0.803583735354928,0.978187919463087,1.21728187919463,0.0388666666666667,0.0483666666666667,0.0393333333333333,0.803583735354928,0.988135593220339,1.22966101694915,0,214.62999999999,Defaults
1551_autoUniv-au6-400,0.217457738827704,0.127948565876925,0.0003280911864364,0.0003495349452886,1.0653591432465,0.331110551139718,0.224322231674335,1.21093393026169,0.392818023512729,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0170666666666667,0.0170666666666667,0.0170666666666667,1.0,1.0,1.0,0.0170666666666667,0.0170666666666667,0.0170666666666667,1.0,1.0,1.0,0.0170666666666667,0.0170666666666667,0.0170666666666667,1.0,1.0,1.0,0,206.080000000002,Defaults
1552_autoUniv-au7-1100,0.433944022988003,0.226938232268304,0.0026798849635826,0.0026879060054708,1.00299305455167,0.626826653961095,0.435330954910386,1.18104688454545,0.751240639434978,0,0.0399999999990541,1.53887714153551,0.699295051931927,141.0,0.0,0.0,0.0168333333333333,0.0168333333333333,0.0168333333333333,1.0,1.0,1.0,0.0168333333333333,0.0168333333333333,0.0168333333333333,1.0,1.0,1.0,0.0168333333333333,0.0168333333333333,0.0168333333333333,1.0,1.0,1.0,0,206.580000000002,Defaults
1553_autoUniv-au7-700,0.461912847355566,0.353723299120551,0.0019442149600672,0.0019635055530071,1.00992204737445,0.645526919184455,0.464033100008654,5.3800436399419,0.754763825857138,0,0.0499999999992724,1.38528306313412,0.299171677084549,69.0,0.0,0.0199999999967986,0.0169666666666667,0.0169666666666667,0.0169666666666667,1.0,1.0,1.0,0.0169666666666667,0.0169666666666667,0.0169666666666667,1.0,1.0,1.0,0.0169666666666667,0.0169666666666667,0.0169666666666667,1.0,1.0,1.0,0,205.75,Defaults
1554_autoUniv-au7-500,0.371427521246925,0.217738961773876,0.0016530729587784,0.0019844536673746,1.20046345010758,0.541248564098151,0.388188305216105,1.17249210872067,0.688866853186777,0,0.0500000000010914,1.9315319645063,2.27451902110198,133.0,0.0,0.0100000000020373,0.0090333333333333,0.0090333333333333,0.0090333333333333,1.0,1.0,1.0,0.0090333333333333,0.0090333333333333,0.0090333333333333,1.0,1.0,1.0,0.0090333333333333,0.0090333333333333,0.0090333333333333,1.0,1.0,1.0,0,204.0,Tuning
1555_autoUniv-au6-1000,0.114566182224446,0.126084394006474,0.0001285326894295,0.0001295038062102,1.00755540699442,0.182357391356943,0.120891799026984,1.32802707869008,0.224323606715847,0,0.0499999999992724,nan,nan,nan,nan,nan,0.0406,0.0447,0.0406,0.9082774049217,1.0,1.10098522167488,0.0406,0.0447,0.0406,0.9082774049217,1.0,1.10098522167488,0.0406,0.0447,0.0406,0.9082774049217,1.0,1.10098522167488,0,203.190000000002,Tuning
1556_acute-inflammations,0.544889864056218,0.707519099826183,0.0070581425308879,0.0187155876170946,2.65163072794169,0.605858922719488,0.678375482549673,5.73409213126638,0.845708994032245,0,0.0499999999992724,0.3177358917521,-1.82969451679729,11.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.779999999998836,Defaults
1558_bank-marketing,0.418811340623866,0.524770834388297,0.0027207123474834,0.0027584291420464,1.01386283801662,0.631884690976235,0.427525052441354,1.92775847073786,0.744834944229323,0,0.0499999999992724,2.01276654627551,2.64796592541721,147.0,0.0,0.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0.0177666666666667,0.0177666666666667,0.0177666666666667,1.0,1.0,1.0,0,216.360000000001,Tuning
1559_breast-tissue,0.356601193098401,0.28760329110202,0.00356166197199,0.0043555731014166,1.22290468204736,0.52921790867427,0.377106742189396,1.5004130030397,0.675927617277909,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0.0231333333333333,0.0231333333333333,0.0231333333333333,1.0,1.0,1.0,0,216.889999999999,Defaults
1566_hill-valley,0.765250421718712,0.559311629102903,0.001971713555882,0.0076154727941342,3.86236264969402,0.806324571460647,0.914903073124568,3.74646251791177,0.968900868996479,0,0.0299999999988358,1.05440512198501,-0.219305051726823,50.0,0.0,0.0,0.0531666666666667,0.0531666666666667,0.0531666666666667,1.0,1.0,1.0,0.0531666666666667,0.0531666666666667,0.0531666666666667,1.0,1.0,1.0,0.0621666666666667,0.0615,0.0546333333333333,1.01084010840108,1.1378889566809,1.12568639414277,0,216.350000000006,Tuning
1570_wilt,0.352058402982694,0.589155476206259,0.0039971329505362,0.0099395948231376,2.48668106518801,0.426520241422727,0.505955538086587,3.00068860727139,0.745066384949318,0,0.0300000000006548,1.33586329695704,-0.0315291106845845,57.0,0.0,0.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0.0040666666666666,0.0040666666666666,0.0040666666666666,1.0,1.0,1.0,0,213.029999999999,Tuning
16_mfeat-karhunen,0.700708018305475,0.419629007490412,0.0069389372549063,0.0319189829169191,4.59998148770546,0.73978506560709,0.709547489754882,2.65640505331915,0.803226936775547,0,0.0100000000002183,0.538828095852835,-1.29156071717135,13.0,0.0,0.0,nan,nan,nan,nan,nan,nan,0.0463,0.026,0.0271,1.78076923076923,1.70848708487085,0.959409594095941,0.182066666666667,0.184033333333333,0.1821,0.98931353015758,0.999816950393557,1.01061687717371,0,141.179999999993,Tuning
1600_SPECTF,0.335087357621637,0.52189965767674,0.0023687404043651,0.002700915419178,1.14023276429984,0.517354219537001,0.35587465714593,20.4487025881976,0.656147625215995,0,0.0300000000006548,nan,nan,nan,nan,nan,0.0064,0.0064,0.0064,1.0,1.0,1.0,0.0064,0.0064,0.0064,1.0,1.0,1.0,0.0064,0.0064,0.0064,1.0,1.0,1.0,0,206.089999999997,Tuning
164_molecular-biology_promoters,0.580440163543747,0.60610311090291,0.0022474181734376,0.0131196589239927,5.83765810878218,0.609037386608738,0.665668672947396,31.1900859632526,0.708932464765215,0,0.0300000000006548,1.10726919252384,-0.451236264991534,36.0,0.0,0.0199999999967986,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0.0002333333333333,0.0002333333333333,0.0002333333333333,1.0,1.0,1.0,0,203.789999999994,Defaults
18_mfeat-morphological,0.545230477908361,0.510639498026866,0.0089361780856227,0.0154286947235687,1.72654288844037,0.555279752568481,0.891841628599346,13.3657659305131,0.926833787100723,0,0.0500000000010914,-0.650505717937926,-0.858089717014182,15.0,0.0,0.0,0.0627,0.0221,0.0373333333333333,2.83710407239819,1.67946428571429,0.591964285714286,0.0423,0.0288,0.0229666666666667,1.46875,1.84179970972424,1.25399129172714,0.279233333333333,0.149466666666667,0.0676,1.86819803746655,4.13067061143984,2.21104536489152,0,204.710000000006,Tuning
182_satimage,0.558400321303665,0.414200332122858,0.0160993062706559,0.0215686558403483,1.33972579176666,0.688836393864885,0.604666779230313,1.03876415637202,0.860861479665895,0,0.0299999999988358,0.595966848583689,-1.51341771903565,21.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.729999999995925,Tuning
185_baseball,0.439631406827004,0.392841322225793,0.00637211978223,0.0064636630993733,1.01436622666739,0.654261402642265,0.445073776045931,7.02546669691462,0.776606991944292,0,0.0299999999988358,nan,nan,nan,nan,nan,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0.0011333333333333,0.0011333333333333,0.0011333333333333,1.0,1.0,1.0,0,203.509999999995,Tuning
187_wine,0.470219506006817,0.497640501126138,0.0150603283819342,0.0153248016282883,1.01756092162448,0.647087667114858,0.477675061355611,3.3034911894374,0.772608881214935,0,0.0300000000006548,1.10945862286317,-0.717267669242273,9.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.690000000002328,Defaults
188_eucalyptus,0.547044380157566,0.283062524335768,0.0081470885188716,0.0086072625204032,1.05648324557487,0.778355381224819,0.548489538239513,2.69497794615263,0.876216743797794,0,0.0499999999992724,1.41355882645817,0.364201982233091,48.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,1.16000000000349,Tuning
21_car,0.403001961509242,0.371550155332554,0.0126488272022591,0.0133304672727374,1.05388958672441,0.603170710011285,0.409803107778037,4.72578556476905,0.730141407902165,0,0.0300000000006548,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.690000000002328,Tuning
22_mfeat-zernike,0.700651446109756,0.408209606162135,0.0054203095300212,0.0270058913070308,4.98235223605852,0.737363179624727,0.701555236957896,1.71358269968514,0.800608569069362,0,0.0299999999988358,0.257734719805134,-1.54017648188577,9.0,0.0,0.0,0.0023,0.0023,0.0023,1.0,1.0,1.0,0.0660333333333333,0.0405,0.0392666666666667,1.63045267489712,1.68166383701188,1.03140916808149,0.0976,0.1021,0.0974666666666667,0.955925563173359,1.00136798905609,1.04753761969904,0,211.330000000002,Defaults
23_cmc,0.485812325719933,0.366702759799313,0.0030309577442006,0.0033056001052455,1.09061240182924,0.689394331433993,0.506233267693548,17.1305132208631,0.82692023683664,0,0.0399999999990541,1.21551380383721,-0.0750114104760216,43.0,0.0,0.0199999999967986,0.0742666666666667,0.0536,0.0544,1.38557213930348,1.36519607843137,0.985294117647059,0.0574,0.0279,0.0242666666666667,2.0573476702509,2.36538461538462,1.14972527472527,0.0574,0.0279,0.0252333333333333,2.0573476702509,2.27476882430647,1.10568031704095,0,215.330000000002,Tuning
23380_cjs,0.590679178924917,0.41689480727347,0.0205926493373873,0.0216306714909904,1.05040741172232,0.761402423542913,0.607417081191898,1.44695747325626,0.867737676482401,0,0.0299999999988358,0.845725844629432,-1.07389069682059,12.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.139333333333333,0.1148,0.042,1.2137049941928,3.31746031746032,2.73333333333333,0,71.5299999999988,Tuning
25_colic,0.398252874442969,0.54945901240316,0.0050478158521959,0.0069011951827713,1.36716460838585,0.599897635246309,0.453629157335791,23.2550649164529,0.737530596713202,0,0.0299999999988358,2.01039517846367,2.13908495432125,121.0,0.0,0.0199999999967986,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.770000000004075,Tuning
28_optdigits,0.550214670882407,0.361524803548473,0.0177086556997941,0.0271417131546124,1.53268060629401,0.69678625790109,0.564551300044804,5.30477326373143,0.818670611181021,0,0.0299999999988358,0.908405409703903,-1.11158023921446,9.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0857,0.0852,0.0828333333333333,1.00586854460094,1.03460764587525,1.02857142857143,0,71.2899999999936,Tuning
29_credit-a,0.507103181904722,0.58428917563566,0.0070260057038969,0.0091497391876314,1.30226754335775,0.682175583988276,0.518026845783271,2.41322972135652,0.794091133082076,0,0.0499999999992724,1.16744364434258,-0.49912605772948,22.0,0.0,0.0199999999967986,0.0619,0.0458333333333333,0.0509333333333333,1.35054545454545,1.21531413612565,0.899869109947644,0.0619,0.0458333333333333,0.0491,1.35054545454545,1.26069246435845,0.93346911065852,0.0619,0.0458333333333333,0.0509666666666667,1.35054545454545,1.21451929365598,0.899280575539568,0,216.169999999998,Defaults
292_Australian,0.492453504844081,0.595457430814073,0.0078510915939709,0.0091618533872069,1.16695280873331,0.661012548206279,0.50455886760106,1.61606559038782,0.786839768165049,0,0.0499999999992724,1.00138071751493,-0.901038482663575,21.0,0.0,0.0100000000020373,0.0641333333333333,0.0457,0.0445666666666667,1.40335521517141,1.43904263275991,1.02543006731488,0.0641333333333333,0.0457,0.0533,1.40335521517141,1.20325203252033,0.857410881801126,0.0641333333333333,0.0457,0.0495666666666667,1.40335521517141,1.29388029589778,0.921990585070612,0,221.279999999999,Tuning
